0,0,0,0,0,934.426133,0,0,0,0,892.058205,0,0,0,0,900.568701,0,0,0,0,891.821039,0,0,0,0,0
0,0,0,0,0,869.602381,0,0,0,0,784.660397,0,0,0,0,801.720332,0,0,0,0,784.187710,0,0,0,0,0
0,0,0,0,0,806.298674,0,0,0,0,678.377633,0,0,0,0,704.062180,0,0,0,0,677.667806,0,0,0,0,0
0,0,0,0,0,745.251251,0,0,0,0,573.752875,0,0,0,0,608.169278,0,0,0,0,572.802449,0,0,0,0,0
100.635489,119.699457,141.874346,167.425252,196.587765,687.158525,266.474925,307.423604,352.413426,401.378547,454.158450,456.057483,461.767332,471.435195,485.095834,502.667952,484.886452,471.013692,461.128180,455.192281,453.052773,400.306730,351.360606,306.380450,265.434383,228.513717
0,0,0,0,0,632.670283,0,0,0,0,410.224306,0,0,0,0,450.716635,0,0,0,0,408.574675,0,0,0,0,0
0,0,0,0,0,582.378265,0,0,0,0,351.974817,0,0,0,0,389.908905,0,0,0,0,349.861687,0,0,0,0,0
0,0,0,0,0,536.808289,0,0,0,0,296.686906,0,0,0,0,332.363183,0,0,0,0,294.097605,0,0,0,0,0
45.409740,53.368397,62.980986,74.506868,88.222320,496.414018,123.383835,145.421003,170.815122,199.836887,232.720241,230.769888,233.107201,239.909297,251.287060,267.278520,250.758574,238.844234,231.489279,228.574444,229.902644,197.197184,168.307327,143.017543,121.063578,102.163619
0,0,0,0,0,461.572381,0,0,0,0,221.779851,0,0,0,0,252.312450,0,0,0,0,217.612592,0,0,0,0,0
0,0,0,0,0,432.580564,0,0,0,0,202.246187,0,0,0,0,229.977337,0,0,0,0,196.974457,0,0,0,0,0
0,0,0,0,0,409.654433,0,0,0,0,185.848370,0,0,0,0,211.251504,0,0,0,0,179.459298,0,0,0,0,0
32.366585,37.122388,42.984583,50.178964,58.961616,392.928188,82.463857,97.836671,116.095867,137.613307,162.777762,158.903445,159.211732,163.837602,172.909259,186.526089,171.648697,161.294047,155.340342,153.637045,155.986696,131.495690,110.514788,92.710003,77.723280,65.208407
0,0,0,0,0,382.454956,0,0,0,0,184.245822,0,0,0,0,206.138670,0,0,0,0,174.039353,0,0,0,0,0
0,0,0,0,0,378.208074,0,0,0,0,199.092929,0,0,0,0,219.780975,0,0,0,0,186.138011,0,0,0,0,0
0,0,0,0,0,380.082842,0,0,0,0,217.179524,0,0,0,0,237.092106,0,0,0,0,201.367557,0,0,0,0,0
44.470290,51.990568,61.094359,72.045592,85.130228,387.898662,118.930967,140.290010,165.054027,193.537289,226.007486,221.238526,220.904663,225.172132,234.132494,247.797368,230.976770,218.804755,211.214717,208.062000,209.121534,178.722502,152.056154,128.881850,108.905923,91.825756
0,0,0,0,0,401.401578,0,0,0,0,291.535833,0,0,0,0,305.879862,0,0,0,0,265.143993,0,0,0,0,0
0,0,0,0,0,420.267270,0,0,0,0,347.873413,0,0,0,0,357.284112,0,0,0,0,313.654841,0,0,0,0,0
0,0,0,0,0,444.104571,0,0,0,0,407.580467,0,0,0,0,412.204390,0,0,0,0,365.216318,0,0,0,0,0
215.396443,252.565086,294.502439,341.414451,393.443874,450.619726,443.016079,440.574115,443.266454,450.925753,463.243129,453.744155,448.717737,448.284070,452.416020,460.938406,441.140260,425.601343,414.369788,407.353834,404.327338,355.608247,310.745180,269.842684,232.893724,199.824925
0,0,0,0,0,554.019817,0,0,0,0,553.641397,0,0,0,0,553.615391,0,0,0,0,511.917283,0,0,0,0,0
0,0,0,0,0,639.000455,0,0,0,0,639.452206,0,0,0,0,639.474053,0,0,0,0,606.525158,0,0,0,0,0
0,0,0,0,0,726.770830,0,0,0,0,727.548405,0,0,0,0,727.588267,0,0,0,0,703.122013,0,0,0,0,0
0,0,0,0,0,816.663025,0,0,0,0,817.390174,0,0,0,0,817.427366,0,0,0,0,801.235293,0,0,0,0,0
0,0,0,0,0,907.980513,0,0,0,0,908.407192,0,0,0,0,908.428793,0,0,0,0,900.368173,0,0,0,0,0
