0,0,0,0,0,922.779539,0,0,0,0,883.436717,0,0,0,0,891.191143,0,0,0,0,883.235754,0,0,0,0,0
0,0,0,0,0,846.531767,0,0,0,0,767.584539,0,0,0,0,783.175668,0,0,0,0,767.184442,0,0,0,0,0
0,0,0,0,0,772.240116,0,0,0,0,653.174830,0,0,0,0,676.762056,0,0,0,0,652.574346,0,0,0,0,0
0,0,0,0,0,700.836916,0,0,0,0,540.897631,0,0,0,0,572.708540,0,0,0,0,540.093853,0,0,0,0,0
71.045305,86.670225,105.532029,128.034433,154.561629,633.192307,221.014357,261.435194,306.832926,357.206117,412.411263,411.272296,415.121741,424.233826,438.691929,458.381089,438.513522,423.874755,414.577444,410.535792,411.470298,356.275029,305.899512,260.492517,220.057774,184.486158
0,0,0,0,0,570.098373,0,0,0,0,368.181224,0,0,0,0,404.565068,0,0,0,0,366.800154,0,0,0,0,0
0,0,0,0,0,512.256893,0,0,0,0,308.452949,0,0,0,0,341.316930,0,0,0,0,306.693371,0,0,0,0,0
0,0,0,0,0,460.270940,0,0,0,0,252.274860,0,0,0,0,282.106001,0,0,0,0,250.125332,0,0,0,0,0
31.321279,36.769185,43.604037,52.111379,62.609357,414.640340,90.989855,109.629605,131.756514,157.756106,187.976709,183.549014,183.948159,189.410784,200.095229,216.073694,199.653871,188.521703,182.598323,181.718148,185.626030,155.504993,129.566933,107.482523,88.873466,73.353643
0,0,0,0,0,375.760634,0,0,0,0,176.843022,0,0,0,0,200.576220,0,0,0,0,173.427428,0,0,0,0,0
0,0,0,0,0,343.924991,0,0,0,0,157.509660,0,0,0,0,178.239258,0,0,0,0,153.212875,0,0,0,0,0
0,0,0,0,0,319.328323,0,0,0,0,141.581114,0,0,0,0,159.925034,0,0,0,0,136.386512,0,0,0,0,0
23.366877,26.225504,29.854757,34.458765,40.282319,302.072740,56.788396,68.185425,82.228709,99.380117,120.133905,114.686629,113.485225,116.670877,124.400254,136.824747,123.386457,114.622943,110.361753,110.423834,114.605737,94.352019,77.572667,63.833042,52.689651,43.733981
0,0,0,0,0,292.173452,0,0,0,0,139.296318,0,0,0,0,154.539405,0,0,0,0,131.027594,0,0,0,0,0
0,0,0,0,0,289.564325,0,0,0,0,152.989325,0,0,0,0,167.475074,0,0,0,0,142.479997,0,0,0,0,0
0,0,0,0,0,294.102477,0,0,0,0,170.186247,0,0,0,0,184.450359,0,0,0,0,157.292365,0,0,0,0,0
30.883803,35.919629,42.231770,50.096753,59.828760,305.571612,86.328351,103.889170,124.889054,149.763579,178.900977,172.153539,170.276827,173.473737,181.866413,195.491409,179.358558,168.395181,162.501546,161.491983,165.095607,137.809163,114.502544,94.829206,78.389145,64.786677
0,0,0,0,0,323.684073,0,0,0,0,242.782084,0,0,0,0,253.386717,0,0,0,0,220.696664,0,0,0,0,0
0,0,0,0,0,348.081803,0,0,0,0,298.455146,0,0,0,0,305.466167,0,0,0,0,269.413113,0,0,0,0,0
0,0,0,0,0,378.336581,0,0,0,0,358.162497,0,0,0,0,361.800577,0,0,0,0,321.720458,0,0,0,0,0
166.347290,200.205204,239.392526,284.254663,335.060122,391.931124,383.516252,381.389445,385.621241,396.078809,412.414498,400.478428,394.301419,394.101585,399.862060,411.330136,390.202675,374.597421,364.587898,360.024124,360.545590,310.483945,265.191447,224.739273,189.039230,157.908287
0,0,0,0,0,503.967875,0,0,0,0,511.606775,0,0,0,0,511.918919,0,0,0,0,475.615020,0,0,0,0,0
0,0,0,0,0,598.090282,0,0,0,0,604.800984,0,0,0,0,605.048902,0,0,0,0,576.666206,0,0,0,0,0
0,0,0,0,0,695.570948,0,0,0,0,700.942103,0,0,0,0,701.125260,0,0,0,0,680.234527,0,0,0,0,0
0,0,0,0,0,795.612890,0,0,0,0,799.350739,0,0,0,0,799.470850,0,0,0,0,785.735946,0,0,0,0,0
0,0,0,0,0,897.379581,0,0,0,0,899.295336,0,0,0,0,899.354594,0,0,0,0,892.544937,0,0,0,0,0
