0,0,0,0,0,982.427834,0,0,0,0,934.539658,0,0,0,0,942.903634,0,0,0,0,934.022448,0,0,0,0,0
0,0,0,0,0,964.941705,0,0,0,0,869.209655,0,0,0,0,885.929246,0,0,0,0,868.178897,0,0,0,0,0
0,0,0,0,0,947.659262,0,0,0,0,804.176159,0,0,0,0,829.234145,0,0,0,0,802.634288,0,0,0,0,0
0,0,0,0,0,930.687667,0,0,0,0,739.594413,0,0,0,0,772.964870,0,0,0,0,737.544106,0,0,0,0,0
334.400867,361.352982,389.727998,419.516225,450.699333,914.130123,517.132320,552.300638,588.700702,626.269259,664.933821,671.874071,679.832957,688.805852,698.779415,709.731120,698.311299,687.868665,678.424806,669.992163,662.570838,624.004134,586.525094,550.209719,515.121173,481.313798
0,0,0,0,0,898.084668,0,0,0,0,636.471130,0,0,0,0,679.255594,0,0,0,0,632.981644,0,0,0,0,0
0,0,0,0,0,882.643056,0,0,0,0,598.171994,0,0,0,0,642.055427,0,0,0,0,593.754497,0,0,0,0,0
0,0,0,0,0,867.889729,0,0,0,0,560.807479,0,0,0,0,605.758892,0,0,0,0,555.470710,0,0,0,0,0
233.280465,254.535996,277.269177,301.513980,327.297465,853.900918,383.549804,414.031847,446.077734,479.669996,514.790112,521.176955,529.070092,538.465906,549.358591,561.737325,548.216675,536.180198,525.636881,516.590780,509.031191,474.201122,440.876706,409.088399,378.853092,350.177816
0,0,0,0,0,840.743888,0,0,0,0,510.989651,0,0,0,0,555.865361,0,0,0,0,502.770709,0,0,0,0,0
0,0,0,0,0,828.476367,0,0,0,0,498.639552,0,0,0,0,542.386512,0,0,0,0,488.475594,0,0,0,0,0
0,0,0,0,0,817.146158,0,0,0,0,487.425120,0,0,0,0,530.045994,0,0,0,0,475.365626,0,0,0,0,0
202.108652,221.487760,242.360716,264.777398,288.781531,806.790922,341.690748,370.644308,401.280577,433.599269,467.628582,472.721558,479.525986,488.013577,498.182706,510.039105,495.643562,482.932573,471.897779,462.538349,454.837494,421.507611,389.830617,359.818609,331.469692,304.771931
0,0,0,0,0,797.438068,0,0,0,0,490.298723,0,0,0,0,528.754509,0,0,0,0,472.262834,0,0,0,0,0
0,0,0,0,0,789.104674,0,0,0,0,504.398359,0,0,0,0,539.816964,0,0,0,0,482.282021,0,0,0,0,0
0,0,0,0,0,781.797402,0,0,0,0,519.656711,0,0,0,0,552.044480,0,0,0,0,493.510305,0,0,0,0,0
236.649159,258.339707,281.559336,306.344715,332.725208,775.512444,390.347585,421.604492,454.485164,488.971092,525.039509,528.339810,533.201712,539.626470,547.609835,557.139280,542.063766,528.532135,516.554880,506.134543,497.256011,462.644605,429.587060,398.111338,368.229323,339.942814
0,0,0,0,0,770.235575,0,0,0,0,578.469427,0,0,0,0,598.589392,0,0,0,0,539.032459,0,0,0,0,0
0,0,0,0,0,765.942371,0,0,0,0,621.937499,0,0,0,0,632.813336,0,0,0,0,573.228998,0,0,0,0,0
0,0,0,0,0,762.598619,0,0,0,0,666.396747,0,0,0,0,668.016789,0,0,0,0,608.440225,0,0,0,0,0
533.179517,572.109321,612.571282,654.489320,697.773537,742.312442,733.860375,726.556977,720.408450,715.400852,711.503599,706.845316,703.277843,700.812985,699.447395,699.162271,684.176797,670.279155,657.495821,645.838414,635.300733,597.203442,560.291511,524.636814,490.293481,457.306343
0,0,0,0,0,798.809212,0,0,0,0,758.543990,0,0,0,0,752.190099,0,0,0,0,702.515763,0,0,0,0,0
0,0,0,0,0,838.178712,0,0,0,0,806.011897,0,0,0,0,800.941548,0,0,0,0,761.158640,0,0,0,0,0
0,0,0,0,0,878.129944,0,0,0,0,854.032603,0,0,0,0,850.237420,0,0,0,0,820.374524,0,0,0,0,0
0,0,0,0,0,918.518138,0,0,0,0,902.467348,0,0,0,0,899.940832,0,0,0,0,880.019383,0,0,0,0,0
0,0,0,0,0,959.194466,0,0,0,0,951.174000,0,0,0,0,949.911757,0,0,0,0,939.946457,0,0,0,0,0
