0,0,0,0,0,926.994306,0,0,0,0,886.560987,0,0,0,0,894.632709,0,0,0,0,886.348240,0,0,0,0,0
0,0,0,0,0,854.873513,0,0,0,0,773.767133,0,0,0,0,789.974708,0,0,0,0,773.343411,0,0,0,0,0
0,0,0,0,0,784.537383,0,0,0,0,662.286737,0,0,0,0,686.754285,0,0,0,0,661.650665,0,0,0,0,0
0,0,0,0,0,716.842455,0,0,0,0,552.752349,0,0,0,0,585.657061,0,0,0,0,551.900827,0,0,0,0,0
80.919830,97.831055,117.955386,141.643601,169.221560,652.594044,237.129167,277.840880,323.176493,373.104508,427.469710,427.558446,432.168643,441.521478,455.679664,474.541631,455.491220,441.142171,431.593575,426.780131,426.475133,372.127703,322.204335,276.865602,236.145312,199.978349
0,0,0,0,0,592.532554,0,0,0,0,383.182333,0,0,0,0,421.210610,0,0,0,0,381.713509,0,0,0,0,0
0,0,0,0,0,537.322316,0,0,0,0,323.840060,0,0,0,0,358.674346,0,0,0,0,321.964609,0,0,0,0,0
0,0,0,0,0,487.543186,0,0,0,0,267.825814,0,0,0,0,299.880116,0,0,0,0,265.531608,0,0,0,0,0
35.716178,42.015043,49.805832,59.367224,71.004493,443.684942,101.834825,121.726221,145.073149,172.217912,203.464194,199.928854,201.034297,206.997269,217.958812,233.976790,217.489683,206.051857,199.598072,197.979479,200.960243,169.841636,142.783117,119.499846,99.656601,82.905866
0,0,0,0,0,406.144323,0,0,0,0,192.319836,0,0,0,0,218.559170,0,0,0,0,188.652101,0,0,0,0,0
0,0,0,0,0,375.224397,0,0,0,0,172.819374,0,0,0,0,196.098510,0,0,0,0,168.192285,0,0,0,0,0
0,0,0,0,0,351.135807,0,0,0,0,156.638805,0,0,0,0,177.527506,0,0,0,0,151.036152,0,0,0,0,0
26.040680,29.500017,33.849820,39.305240,46.118904,333.999353,65.027939,77.824282,93.375743,112.114729,134.498194,129.538288,128.834755,132.532348,140.779480,153.706778,139.684102,130.319771,125.460959,124.936391,128.538851,106.722906,88.418102,73.225334,60.729226,50.540331
0,0,0,0,0,323.849332,0,0,0,0,154.577441,0,0,0,0,172.199146,0,0,0,0,145.629041,0,0,0,0,0
0,0,0,0,0,320.637065,0,0,0,0,168.747661,0,0,0,0,185.458957,0,0,0,0,157.370426,0,0,0,0,0
0,0,0,0,0,324.234209,0,0,0,0,186.340063,0,0,0,0,202.644693,0,0,0,0,172.401747,0,0,0,0,0
35.091151,40.956502,48.215574,57.143600,68.047782,334.435642,97.156862,116.104631,138.499431,164.732235,195.144173,189.076362,187.739342,191.327358,199.952418,213.639182,197.216998,185.794747,179.286416,177.519655,180.235868,151.771057,127.209574,106.245901,88.519205,73.667292
0,0,0,0,0,350.961893,0,0,0,0,259.833370,0,0,0,0,271.819454,0,0,0,0,236.172037,0,0,0,0,0
0,0,0,0,0,373.461250,0,0,0,0,315.921442,0,0,0,0,323.843236,0,0,0,0,284.967138,0,0,0,0,0
0,0,0,0,0,401.511776,0,0,0,0,375.793389,0,0,0,0,379.846900,0,0,0,0,337.150649,0,0,0,0,0
183.191711,218.322037,258.587430,304.278700,355.614948,412.683564,404.686761,402.557061,406.318925,415.821044,430.729745,419.773915,414.074796,413.808443,418.953818,429.291829,408.689288,393.114745,382.628281,377.103009,376.234266,326.612354,281.409024,240.711210,204.466907,172.540046
0,0,0,0,0,521.671778,0,0,0,0,526.778279,0,0,0,0,527.031467,0,0,0,0,488.641809,0,0,0,0,0
0,0,0,0,0,612.574399,0,0,0,0,617.342453,0,0,0,0,617.559248,0,0,0,0,587.410028,0,0,0,0,0
0,0,0,0,0,706.625897,0,0,0,0,710.592925,0,0,0,0,710.762109,0,0,0,0,688.487653,0,0,0,0,0
0,0,0,0,0,803.075931,0,0,0,0,805.904426,0,0,0,0,806.019683,0,0,0,0,791.333669,0,0,0,0,0
0,0,0,0,0,901.139376,0,0,0,0,902.608790,0,0,0,0,902.666959,0,0,0,0,895.373035,0,0,0,0,0
