0,0,0,0,0,977.483453,0,0,0,0,928.201115,0,0,0,0,936.872222,0,0,0,0,927.719900,0,0,0,0,0
0,0,0,0,0,955.112177,0,0,0,0,856.571745,0,0,0,0,873.906116,0,0,0,0,855.612502,0,0,0,0,0
0,0,0,0,0,933.062226,0,0,0,0,785.316855,0,0,0,0,811.298284,0,0,0,0,783.881076,0,0,0,0,0
0,0,0,0,0,911.497530,0,0,0,0,714.629732,0,0,0,0,749.233748,0,0,0,0,712.718691,0,0,0,0,0
291.756515,318.568348,347.058047,377.227986,409.069153,890.575627,477.669422,514.349895,552.544103,592.181715,633.177959,639.962400,648.021093,657.354693,667.949929,679.779107,667.516551,656.486428,646.714945,638.213933,630.977732,590.085328,550.540799,512.432614,475.831258,440.794943
0,0,0,0,0,870.445708,0,0,0,0,601.684594,0,0,0,0,645.744711,0,0,0,0,598.412532,0,0,0,0,0
0,0,0,0,0,851.246792,0,0,0,0,559.726323,0,0,0,0,604.622163,0,0,0,0,555.569969,0,0,0,0,0
0,0,0,0,0,833.106046,0,0,0,0,518.932909,0,0,0,0,564.644383,0,0,0,0,513.897074,0,0,0,0,0
191.277727,211.129310,232.627865,255.832912,280.796522,816.137309,336.163528,366.623502,398.953097,433.150540,469.207596,474.970244,482.593606,492.085848,503.446345,516.662715,502.374749,489.939430,479.365976,470.651959,463.773705,428.031019,394.119744,362.060409,331.854679,303.491639
0,0,0,0,0,800.439828,0,0,0,0,464.205951,0,0,0,0,509.419219,0,0,0,0,456.377906,0,0,0,0,0
0,0,0,0,0,786.097272,0,0,0,0,450.402217,0,0,0,0,494.322555,0,0,0,0,440.677025,0,0,0,0,0
0,0,0,0,0,773.177006,0,0,0,0,438.017432,0,0,0,0,480.670259,0,0,0,0,426.436076,0,0,0,0,0
160.424897,177.944181,197.089849,217.942160,240.575692,761.729637,291.447841,319.794428,350.135337,382.495495,416.922692,421.179433,427.538887,435.987171,446.529775,459.172075,444.103238,431.128508,420.237045,411.418151,404.638101,370.991431,339.340923,309.679468,281.980596,256.205623
0,0,0,0,0,751.788769,0,0,0,0,440.362145,0,0,0,0,478.812187,0,0,0,0,422.855298,0,0,0,0,0
0,0,0,0,0,743.370877,0,0,0,0,455.110356,0,0,0,0,490.625256,0,0,0,0,433.530497,0,0,0,0,0
0,0,0,0,0,736.475285,0,0,0,0,471.314698,0,0,0,0,503.920201,0,0,0,0,445.695584,0,0,0,0,0
193.082943,213.252752,235.127021,258.770835,284.241623,731.084268,340.847740,372.047999,405.202676,440.312070,477.365989,479.955485,484.492983,490.990885,499.448602,509.849671,494.034952,480.155768,468.221026,458.224270,450.134302,414.771538,381.298057,349.729041,320.057861,292.265306
0,0,0,0,0,727.163358,0,0,0,0,534.193141,0,0,0,0,554.754194,0,0,0,0,495.088145,0,0,0,0,0
0,0,0,0,0,724.661914,0,0,0,0,580.769290,0,0,0,0,592.177251,0,0,0,0,532.200190,0,0,0,0,0
0,0,0,0,0,723.513961,0,0,0,0,628.610670,0,0,0,0,630.851707,0,0,0,0,570.571601,0,0,0,0,0
483.250921,523.742774,566.205729,610.568653,656.740869,704.601051,695.942729,688.845861,683.306037,679.289739,676.738148,671.581427,667.843153,665.537161,664.654515,665.163312,649.323893,634.872118,621.836636,610.224210,600.016996,559.868422,521.187072,484.053054,448.522369,414.638384
0,0,0,0,0,767.857944,0,0,0,0,729.703412,0,0,0,0,723.959660,0,0,0,0,673.451591,0,0,0,0,0
0,0,0,0,0,813.075524,0,0,0,0,782.682475,0,0,0,0,778.117773,0,0,0,0,737.688613,0,0,0,0,0
0,0,0,0,0,859.101048,0,0,0,0,836.384397,0,0,0,0,832.978780,0,0,0,0,802.643482,0,0,0,0,0
0,0,0,0,0,905.735568,0,0,0,0,890.629457,0,0,0,0,888.367606,0,0,0,0,868.137145,0,0,0,0,0
0,0,0,0,0,952.774051,0,0,0,0,945.233238,0,0,0,0,944.104822,0,0,0,0,933.986806,0,0,0,0,0
