0,0,0,0,0,964.445779,0,0,0,0,915.314925,0,0,0,0,924.342073,0,0,0,0,914.924892,0,0,0,0,0
0,0,0,0,0,929.205768,0,0,0,0,830.895590,0,0,0,0,848.946587,0,0,0,0,830.117769,0,0,0,0,0
0,0,0,0,0,894.622521,0,0,0,0,747.041967,0,0,0,0,774.109543,0,0,0,0,745.875971,0,0,0,0,0
0,0,0,0,0,861.021626,0,0,0,0,664.039946,0,0,0,0,700.112658,0,0,0,0,662.484239,0,0,0,0,0
213.130742,238.562324,266.217273,296.143023,328.368223,828.715103,399.727938,438.812425,480.094759,523.491676,568.890554,574.871378,582.761281,592.580068,604.318322,617.936712,603.970915,591.882706,581.708890,573.456415,567.099574,521.797141,478.481681,437.270173,398.246798,361.472286
0,0,0,0,0,797.997236,0,0,0,0,531.637824,0,0,0,0,576.679215,0,0,0,0,528.943434,0,0,0,0,0
0,0,0,0,0,769.140660,0,0,0,0,482.665380,0,0,0,0,527.691598,0,0,0,0,479.220674,0,0,0,0,0
0,0,0,0,0,742.392782,0,0,0,0,435.396271,0,0,0,0,480.437981,0,0,0,0,431.197648,0,0,0,0,0
121.433827,137.452675,155.335443,175.209026,197.194699,717.972594,247.944672,276.901152,308.348957,342.343717,378.922555,382.713663,389.175533,398.354162,410.270007,424.914404,409.389373,396.586842,386.509504,379.131086,374.387606,338.126742,304.409938,273.213866,244.484530,218.149921
0,0,0,0,0,696.067940,0,0,0,0,371.353613,0,0,0,0,414.633508,0,0,0,0,364.703294,0,0,0,0,0
0,0,0,0,0,676.833288,0,0,0,0,354.755078,0,0,0,0,396.299173,0,0,0,0,346.416698,0,0,0,0,0
0,0,0,0,0,660.388047,0,0,0,0,340.204490,0,0,0,0,380.129753,0,0,0,0,330.198954,0,0,0,0,0
94.296211,107.153223,121.712107,138.125252,156.545222,646.815428,200.001480,225.319887,253.203127,283.762169,317.120320,318.953385,323.744188,331.523133,342.323250,356.159954,340.257140,327.378545,317.496595,310.566521,306.504374,274.005501,244.205477,217.024156,192.352058,170.065646
0,0,0,0,0,636.161797,0,0,0,0,341.160259,0,0,0,0,376.984380,0,0,0,0,325.697158,0,0,0,0,0
0,0,0,0,0,628.436456,0,0,0,0,356.701240,0,0,0,0,390.038562,0,0,0,0,337.432313,0,0,0,0,0
0,0,0,0,0,623.611812,0,0,0,0,374.359073,0,0,0,0,405.317702,0,0,0,0,351.274704,0,0,0,0,0
120.951685,136.955353,154.865596,174.820759,196.954528,621.623968,248.253512,277.638565,309.636124,344.315153,381.720332,382.280729,385.664281,391.919423,401.062650,413.075100,396.241370,382.254277,371.110593,362.772708,357.160427,321.786794,289.017310,258.814886,231.108066,205.808533
0,0,0,0,0,622.373802,0,0,0,0,443.941145,0,0,0,0,464.311677,0,0,0,0,407.745150,0,0,0,0,0
0,0,0,0,0,625.728583,0,0,0,0,495.760782,0,0,0,0,507.868277,0,0,0,0,450.230169,0,0,0,0,0
0,0,0,0,0,631.524121,0,0,0,0,549.492511,0,0,0,0,553.334917,0,0,0,0,494.536456,0,0,0,0,0
381.192953,422.862444,467.501898,515.085827,565.555152,618.797341,610.392142,604.610275,601.414786,600.715398,602.372955,596.189898,592.243564,590.555312,591.102442,593.818178,576.523721,561.360495,548.359091,537.508384,528.753730,485.033678,443.448555,404.092964,367.020116,332.260637
0,0,0,0,0,696.448004,0,0,0,0,668.241882,0,0,0,0,664.632023,0,0,0,0,614.688023,0,0,0,0,0
0,0,0,0,0,755.052299,0,0,0,0,732.874413,0,0,0,0,730.055370,0,0,0,0,690.153604,0,0,0,0,0
0,0,0,0,0,815.055913,0,0,0,0,798.651933,0,0,0,0,796.578089,0,0,0,0,766.683506,0,0,0,0,0
0,0,0,0,0,876.118882,0,0,0,0,865.293881,0,0,0,0,863.930621,0,0,0,0,844.015751,0,0,0,0,0
0,0,0,0,0,937.889333,0,0,0,0,932.510997,0,0,0,0,931.835101,0,0,0,0,921.881471,0,0,0,0,0
