0,0,0,0,0,845.873997,0,0,0,0,830.442484,0,0,0,0,831.238894,0,0,0,0,830.376835,0,0,0,0,0
0,0,0,0,0,697.755828,0,0,0,0,665.083110,0,0,0,0,666.873477,0,0,0,0,664.949721,0,0,0,0,0
0,0,0,0,0,560.954720,0,0,0,0,507.509312,0,0,0,0,510.713071,0,0,0,0,507.299131,0,0,0,0,0
0,0,0,0,0,439.462690,0,0,0,0,360.180310,0,0,0,0,365.485994,0,0,0,0,359.878877,0,0,0,0,0
12.660184,13.859145,15.866179,19.225402,24.758014,335.645241,47.442288,68.151328,98.047232,139.495256,194.549529,161.472490,145.339024,147.280047,167.742663,206.514561,167.657800,147.112872,145.093040,161.149218,194.147809,139.039474,97.533535,67.576935,46.806775,32.942291
0,0,0,0,0,250.217618,0,0,0,0,166.784405,0,0,0,0,172.146044,0,0,0,0,166.220491,0,0,0,0,0
0,0,0,0,0,182.473138,0,0,0,0,119.784562,0,0,0,0,123.133451,0,0,0,0,119.034147,0,0,0,0,0
0,0,0,0,0,130.673026,0,0,0,0,81.689886,0,0,0,0,83.790074,0,0,0,0,80.710325,0,0,0,0,0
11.933699,12.306779,12.739378,13.293868,14.080233,92.492810,17.183117,20.229280,25.061993,32.570967,43.824843,35.416283,31.455316,31.678891,36.189023,45.476054,35.821461,30.983026,30.498657,34.275008,42.578239,31.205805,23.627600,18.752263,15.679665,13.757106
0,0,0,0,0,65.436755,0,0,0,0,38.539937,0,0,0,0,39.173642,0,0,0,0,36.969386,0,0,0,0,0
0,0,0,0,0,47.165493,0,0,0,0,30.368112,0,0,0,0,30.502440,0,0,0,0,28.430541,0,0,0,0,0
0,0,0,0,0,35.718065,0,0,0,0,25.151087,0,0,0,0,24.968390,0,0,0,0,22.805080,0,0,0,0,0
12.148035,12.531088,12.936529,13.378819,13.878034,29.637112,15.165693,16.051034,17.217104,18.840485,21.080094,20.388835,20.082913,19.951525,20.059863,20.716217,18.420324,17.011729,16.441627,16.740759,18.071730,15.613967,14.064218,13.102942,12.469692,12.008201
0,0,0,0,0,28.020271,0,0,0,0,22.970783,0,0,0,0,22.599496,0,0,0,0,20.456035,0,0,0,0,0
0,0,0,0,0,30.522727,0,0,0,0,25.807834,0,0,0,0,25.504387,0,0,0,0,23.470501,0,0,0,0,0
0,0,0,0,0,37.328960,0,0,0,0,31.232596,0,0,0,0,31.045584,0,0,0,0,28.891207,0,0,0,0,0
12.064403,12.444704,12.867003,13.375205,14.045576,49.100743,16.453799,18.710858,22.250863,27.752860,35.676899,32.023186,28.475171,29.587344,31.012943,35.790106,28.859321,25.180805,24.576818,26.993671,32.679211,24.740571,19.560099,16.298131,14.263205,12.978950
0,0,0,0,0,66.897910,0,0,0,0,62.241439,0,0,0,0,62.168407,0,0,0,0,59.605614,0,0,0,0,0
0,0,0,0,0,92.062068,0,0,0,0,90.844344,0,0,0,0,90.752479,0,0,0,0,87.696890,0,0,0,0,0
0,0,0,0,0,126.054168,0,0,0,0,127.922033,0,0,0,0,127.817092,0,0,0,0,123.594655,0,0,0,0,0
25.448387,34.979707,49.676934,71.573380,102.993095,146.197629,118.225353,104.740091,106.167735,122.762417,154.404750,124.109467,108.801150,108.648167,123.801759,154.222867,122.409259,105.759809,104.257595,117.587468,145.254726,102.414864,71.205711,49.426580,34.797034,25.307821
0,0,0,0,0,279.473832,0,0,0,0,282.776400,0,0,0,0,282.694303,0,0,0,0,278.790843,0,0,0,0,0
0,0,0,0,0,401.425690,0,0,0,0,403.455083,0,0,0,0,403.402591,0,0,0,0,401.038223,0,0,0,0,0
0,0,0,0,0,536.434570,0,0,0,0,537.637783,0,0,0,0,537.604947,0,0,0,0,536.220734,0,0,0,0,0
0,0,0,0,0,683.299358,0,0,0,0,683.963871,0,0,0,0,683.944683,0,0,0,0,683.187947,0,0,0,0,0
0,0,0,0,0,839.207196,0,0,0,0,839.501518,0,0,0,0,839.492593,0,0,0,0,839.159667,0,0,0,0,0
